Date,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM
2018-11-01,65.51836395263672,84.50849914550781,19.501623153686523,116.45684814453125,120.67170715332031,91.380126953125,4.047933101654053,55.57186508178711,23.365333557128906,29.21880340576172,56.8443717956543,74.05000305175781,84.50849914550781,23.740999221801758,135.6699981689453,146.89999389648438,111.19000244140625,4.085750102996826,67.33999633789062,23.365333557128906,32.54999923706055,79.5,74.2300033569336,89.19999694824219,24.261999130249023,135.97000122070312,148.75,112.93000030517578,5.550000190734863,68.12999725341797,24.450000762939453,35.4033317565918,83.75,67.83000183105469,71.0,21.371000289916992,120.94000244140625,139.0,105.9800033569336,3.332750082015991,63.54999923706055,21.666667938232422,31.10333251953125,74.69999694824219,69.08999633789062,81.17649841308594,22.516000747680664,122.58999633789062,140.07000732421875,109.62000274658203,5.307499885559082,64.61000061035156,22.55066680908203,33.31999969482422,79.83000183105469,133863300,2785800000,645312000,126414800,152746600,283227700,16162340000,45396100,1995286500,575809800,287081300
2018-12-01,63.99652862548828,75.09850311279297,20.887380599975586,109.07476806640625,106.683837890625,80.22781372070312,3.3099160194396973,48.458274841308594,22.18666648864746,27.8723087310791,49.2517204284668,72.33000183105469,75.09850311279297,25.42799949645996,127.06999969482422,129.0500030517578,97.62000274658203,3.3375000953674316,58.720001220703125,22.18666648864746,31.049999237060547,68.19000244140625,74.91999816894531,88.91699981689453,26.159000396728516,142.41000366210938,148.99000549316406,112.88999938964844,4.367000102996826,68.94999694824219,25.299333572387695,33.1966667175293,81.94999694824219,65.44000244140625,65.3499984741211,21.76099967956543,116.08999633789062,121.0,91.11000061035156,3.1115000247955322,55.209999084472656,19.606000900268555,28.593332290649414,64.6500015258789,74.29000091552734,88.4729995727539,24.520000457763672,141.8800048828125,145.57000732421875,112.37999725341797,4.315000057220459,67.44000244140625,24.0,32.67333221435547,80.23999786376953,144019200,3096254000,978162000,110482700,289169400,425217000,12451408000,60815400,2196768000,558935400,380647000
2019-01-01,64.5716552734375,85.9365005493164,22.267114639282227,114.30231475830078,110.01537322998047,85.06022644042969,3.5640475749969482,57.49966812133789,20.468000411987305,28.8306941986084,52.9280891418457,72.9800033569336,85.9365005493164,26.825000762939453,133.16000366210938,133.0800018310547,103.5,3.59375,69.16000366210938,20.468000411987305,31.94333267211914,73.27999877929688,73.06999969482422,86.82050323486328,27.375,137.72000122070312,135.19000244140625,105.23999786376953,4.021999835968018,69.44999694824219,23.46666717529297,33.116668701171875,73.48999786376953,65.5,73.04650115966797,23.033000946044922,120.44000244140625,125.0,95.94000244140625,3.1922500133514404,56.400001525878906,18.618667602539062,30.546667098999023,67.26000213623047,70.38999938964844,73.26000213623047,24.885000228881836,124.02999877929688,128.1300048828125,95.94999694824219,3.2660000324249268,58.040000915527344,20.406667709350586,30.546667098999023,67.3499984741211,157850300,2680034000,749381000,119268900,174392900,325890900,16870992000,59350600,2634781500,482219100,269226500
2019-02-01,68.99547576904297,81.99150085449219,22.85730743408203,118.6488037109375,112.95836639404297,86.46350860595703,3.8246262073516846,58.24794006347656,21.325332641601562,29.78139305114746,57.081146240234375,77.62000274658203,81.99150085449219,27.535999298095703,137.33999633789062,136.63999938964844,104.36000061035156,3.8564999103546143,70.05999755859375,21.325332641601562,32.996665954589844,79.02999877929688,78.05999755859375,83.65299987792969,28.663000106811523,142.5500030517578,137.9499969482422,107.2699966430664,4.131999969482422,71.91999816894531,21.615999221801758,34.72666549682617,79.75,71.5,78.33799743652344,26.48900032043457,126.55000305175781,131.25999450683594,100.05999755859375,3.564500093460083,68.16999816894531,19.251333236694336,31.036666870117188,72.7300033569336,73.0199966430664,81.94400024414062,26.915000915527344,133.02999877929688,134.02000427246094,104.0,3.612499952316284,69.44000244140625,20.3613338470459,31.97333335876465,74.91999816894531,108040800,1618738000,415092000,78957600,119453700,224935100,11445728000,48355000,1928251500,500398500,245067300
2019-03-01,71.05772399902344,89.0374984741211,24.961585998535156,117.0505599975586,116.32889556884766,83.87026977539062,4.456486701965332,59.81926727294922,18.657333374023438,29.342147827148438,59.00747299194336,79.94000244140625,89.0374984741211,30.070999145507812,135.49000549316406,139.7899932861328,101.2300033569336,4.488999843597412,71.94999694824219,18.657333374023438,32.5099983215332,80.80000305175781,80.48999786376953,91.1875,30.329999923706055,139.77000427246094,140.0,108.4000015258789,4.625,72.81999969482422,20.475332260131836,33.496665954589844,82.0,75.86000061035156,79.32849884033203,25.920000076293945,129.22999572753906,135.74000549316406,98.08999633789062,3.619999885559082,68.95999908447266,16.964000701904297,31.666667938232422,77.86000061035156,77.98999786376953,82.75650024414062,27.773000717163086,138.86000061035156,137.22000122070312,105.0999984741211,3.906749963760376,70.05999755859375,20.46266746520996,33.15666580200195,79.37999725341797,119619800,2016644000,726924000,81109400,137354500,306599600,12068540000,50265400,3206902500,423441300,272454400
2019-04-01,70.7199478149414,96.32599639892578,26.666107177734375,120.44571685791016,117.502197265625,96.14881134033203,4.4922261238098145,64.21368408203125,15.912667274475098,31.10614585876465,58.627742767333984,79.55999755859375,96.32599639892578,31.84000015258789,139.4199981689453,141.1999969482422,116.05000305175781,4.525000095367432,76.66999816894531,15.912667274475098,34.279998779296875,80.27999877929688,80.73999786376953,97.81700134277344,32.244998931884766,144.77000427246094,141.4499969482422,117.16000366210938,4.836750030517578,76.81999969482422,19.744667053222656,34.71666717529297,83.48999786376953,72.36000061035156,89.9365005493164,29.975000381469727,134.08999633789062,134.4199981689453,102.12000274658203,4.332499980926514,71.26000213623047,15.408666610717773,32.26333236694336,79.55999755859375,80.66999816894531,90.00550079345703,30.31100082397461,137.69000244140625,139.99000549316406,102.1500015258789,4.581500053405762,72.01000213623047,18.841333389282227,32.65666580200195,81.2300033569336,118461000,1624784000,407661000,83893300,124329800,252516300,9437780000,46182100,3461209500,331820700,219523400
2019-05-01,67.947998046875,88.75350189208984,21.074928283691406,104.13191223144531,109.13890075683594,88.46088409423828,3.3619725704193115,61.701087951660156,12.343999862670898,30.68268394470215,51.682655334472656,76.12999725341797,88.75350189208984,25.163999557495117,119.80999755859375,131.14999389648438,105.95999908447266,3.3864998817443848,73.66999816894531,12.343999862670898,33.813331604003906,70.7699966430664,79.47000122070312,98.22000122070312,32.31999969482422,139.92999267578125,142.35000610351562,117.0,4.6217498779296875,78.55999755859375,17.22333335876465,34.6533317565918,80.26000213623047,74.54000091552734,88.63500213623047,25.009000778198242,118.73999786376953,128.52000427246094,104.83999633789062,3.3847498893737793,72.5,12.273332595825195,32.95000076293945,70.62999725341797,79.3499984741211,96.65450286865234,32.04999923706055,139.5800018310547,140.9499969482422,115.72000122070312,4.577750205993652,76.66999816894531,15.923333168029785,34.25666809082031,79.94000244140625,106179900,1964288000,642145000,107906500,159034100,230711900,11180752000,46692600,4238982000,467294700,250094000
2019-06-01,75.0614242553711,94.68150329589844,24.108369827270508,118.45536041259766,116.6975326538086,93.3364028930664,4.0806660652160645,67.0864486694336,14.897333145141602,33.597591400146484,56.60362243652344,84.0999984741211,94.68150329589844,28.785999298095703,136.2899932861328,139.27999877929688,111.80000305175781,4.10575008392334,80.0999984741211,14.897333145141602,36.83000183105469,76.62999725341797,85.44999694824219,96.76000213623047,29.174999237060547,137.27000427246094,144.97999572753906,112.43000030517578,4.134250164031982,82.81999969482422,15.649333000183105,37.40666580200195,77.76000213623047,75.44000244140625,83.5999984741211,25.1200008392334,119.76000213623047,131.0399932861328,105.30000305175781,3.315000057220459,73.66999816894531,11.799332618713379,33.79999923706055,70.97000122070312,76.25,88.00050354003906,25.2549991607666,119.91000366210938,131.5,105.80000305175781,3.397749900817871,74.41000366210938,12.36733341217041,33.87666702270508,71.08999633789062,115148900,1494930000,737100000,80059200,150883000,248214000,8233340000,45838800,3224559000,364575000,218953600
2019-07-01,77.73900604248047,93.33899688720703,24.519607543945312,114.43994140625,109.10650634765625,96.84276580810547,4.192229270935059,67.97056579589844,16.107332229614258,33.56412887573242,54.9268684387207,87.0999984741211,93.33899688720703,28.999000549316406,131.6699981689453,130.22000122070312,116.0,4.2179999351501465,80.61000061035156,16.107332229614258,36.793331146240234,74.36000061035156,88.76000213623047,101.79000091552734,30.575000762939453,140.6199951171875,142.47000122070312,117.23999786376953,4.472249984741211,83.98999786376953,17.738000869750977,38.496665954589844,77.93000030517578,82.9000015258789,92.47200012207031,27.240999221801758,128.4499969482422,127.83999633789062,112.1500015258789,3.875,78.83999633789062,14.814666748046875,36.543331146240234,74.18000030517578,84.73999786376953,96.14900207519531,30.167999267578125,139.3000030517578,140.1999969482422,113.2300033569336,4.3142499923706055,80.91000366210938,15.347332954406738,37.099998474121094,77.12999725341797,103737300,1462976000,520257000,90354900,159847900,232008700,8415984000,47529200,2990050500,273860700,186899500
2019-08-01,76.43549346923828,88.81449890136719,23.898136138916016,104.2237548828125,107.5480728149414,92.36611938476562,4.162164688110352,70.50860595703125,15.040666580200195,34.743953704833984,50.583553314208984,85.31999969482422,88.81449890136719,28.263999938964844,119.0,128.36000061035156,109.86000061035156,4.187749862670898,83.62000274658203,15.040666580200195,38.086666107177734,68.4800033569336,88.05999755859375,94.89600372314453,29.781999588012695,133.19000244140625,134.10000610351562,116.80000305175781,4.336249828338623,84.22000122070312,16.30066680908203,38.459999084472656,74.2699966430664,81.36000061035156,87.17549896240234,26.25,111.75,126.62999725341797,104.33999633789062,3.6847500801086426,77.5,14.066666603088379,34.9466667175293,66.52999877929688,87.18000030517578,93.58599853515625,28.913000106811523,131.63999938964844,130.25999450683594,115.33000183105469,4.228499889373779,80.5199966430664,16.176666259765625,36.77333450317383,73.73999786376953,103677800,1595424000,452777000,89144500,176400700,259393900,9450328000,45921300,2006859000,473622600,277599800
2019-09-01,74.95730590820312,86.79550170898438,23.342628479003906,110.62606048583984,109.21497344970703,98.94929504394531,4.329444408416748,71.85772705078125,16.058000564575195,36.26563262939453,52.80539321899414,83.66999816894531,86.79550170898438,27.60700035095215,126.30999755859375,129.3800048828125,117.69000244140625,4.351749897003174,85.22000122070312,16.058000564575195,39.560001373291016,70.61000061035156,86.43000030517578,92.68299865722656,30.232999801635742,133.99000549316406,132.77999877929688,120.4000015258789,4.710000038146973,86.94000244140625,16.899999618530273,39.95333480834961,75.18000030517578,81.0199966430664,85.46099853515625,27.0,115.4000015258789,126.33999633789062,107.31999969482422,4.081250190734863,81.86000061035156,14.557332992553711,37.83000183105469,67.62999725341797,84.43000030517578,88.5,28.0,117.9000015258789,127.98999786376953,108.9800033569336,4.114500045776367,83.1500015258789,14.938667297363281,37.893333435058594,67.88999938964844,78671800,1223458000,516459000,79539300,122925900,229360700,6347768000,43836400,2036629500,316087500,215355500
2019-10-01,74.90354919433594,88.83300018310547,24.989273071289062,120.68936920166016,111.46041107177734,105.02798461914062,4.9997406005859375,74.46060943603516,20.994667053222656,35.83171081542969,50.53194046020508,83.61000061035156,88.83300018310547,29.28499984741211,137.8000030517578,132.0399932861328,124.91999816894531,5.0254998207092285,87.76000213623047,20.994667053222656,39.086666107177734,67.56999969482422,84.7699966430664,89.94249725341797,29.408000946044922,141.6300048828125,137.49000549316406,127.41999816894531,5.222499847412109,92.48999786376953,22.722667694091797,40.23666763305664,70.91000366210938,78.51000213623047,84.25299835205078,26.722000122070312,117.25,126.0999984741211,110.5199966430664,4.2532501220703125,83.2300033569336,14.95199966430664,38.19333267211914,66.30999755859375,84.02999877929688,87.30000305175781,27.82699966430664,127.4000015258789,130.02000427246094,118.4000015258789,4.375,85.25,16.100000381469727,39.616668701171875,70.83000183105469,111637800,1407210000,421659000,99891300,206654300,251981600,7696172000,65823900,3419739000,289222800,237608200
2019-11-01,76.85885620117188,90.04000091552734,26.982614517211914,127.75517272949219,116.06098175048828,111.66622924804688,5.390726566314697,77.67626190185547,21.996000289916992,36.39091110229492,50.95072937011719,85.44999694824219,90.04000091552734,31.621000289916992,144.72999572753906,137.49000549316406,131.75999450683594,5.418499946594238,91.55000305175781,21.996000289916992,39.6966667175293,68.12999725341797,85.97000122070312,91.2344970703125,32.56700134277344,148.47000122070312,138.6300048828125,132.42999267578125,5.535250186920166,92.80000305175781,24.079999923706055,41.793331146240234,73.12000274658203,80.9000015258789,86.135498046875,29.208999633789062,139.22999572753906,129.67999267578125,126.0199966430664,4.964749813079834,85.08000183105469,20.617332458496094,39.026668548583984,67.31999969482422,84.08999633789062,89.40049743652344,29.298999786376953,139.3699951171875,132.0500030517578,126.19999694824219,4.989999771118164,88.18000030517578,21.08799934387207,39.30666732788086,68.38999938964844,97884200,1041524000,407842000,63786700,127753600,191200900,7321800000,57277400,2366562000,349861800,249330500
2019-12-01,78.12709045410156,92.39199829101562,26.966398239135742,130.35916137695312,123.98794555664062,118.14107513427734,5.856666564941406,75.6314697265625,27.8886661529541,36.31451416015625,52.81403350830078,86.86000061035156,92.39199829101562,31.601999282836914,147.67999267578125,145.8699951171875,139.39999389648438,5.882500171661377,89.13999938964844,27.8886661529541,39.61333465576172,69.77999877929688,89.23999786376953,95.06999969482422,33.119998931884766,148.92999267578125,147.83999633789062,140.0800018310547,6.045249938964844,92.25,29.020666122436523,40.706668853759766,70.54000091552734,83.2699966430664,86.75,30.312999725341797,138.55999755859375,136.16000366210938,128.58999633789062,5.009250164031982,86.69999694824219,21.816667556762695,39.13999938964844,67.5199966430664,85.56999969482422,90.22000122070312,31.77199935913086,145.1999969482422,137.72000122070312,132.30999755859375,5.411499977111816,91.47000122070312,21.959999084472656,39.71666717529297,68.5,84085400,1362992000,517592000,54988100,127761600,212915300,6543532000,52851500,3106200000,295268100,286029400
2020-01-01,78.3789291381836,100.43599700927734,26.3034725189209,115.94449615478516,126.53793334960938,112.17472839355469,5.884791851043701,79.28599548339844,43.371334075927734,35.14218521118164,47.016441345214844,87.13999938964844,100.43599700927734,30.516000747680664,131.35000610351562,148.8699951171875,132.36000061035156,5.910749912261963,92.87999725341797,43.371334075927734,38.163333892822266,62.119998931884766,92.44999694824219,102.78600311279297,33.15800094604492,150.5500030517578,151.19000244140625,141.10000610351562,6.487500190734863,96.95999908447266,43.53333282470703,39.96333312988281,71.37000274658203,84.01000213623047,90.76699829101562,29.8799991607666,130.5399932861328,141.3800048828125,129.7100067138672,5.781750202178955,87.55000305175781,28.11400032043457,37.560001373291016,61.86000061035156,86.05999755859375,93.75,31.93199920654297,149.0,145.8699951171875,139.7899932861328,5.96875,89.66999816894531,28.299999237060547,39.619998931884766,70.23999786376953,119657000,1693966000,585943000,64504300,150462900,247990900,6125412000,59979100,6108277500,383722500,359133900
2020-02-01,69.57966613769531,94.1875,23.498659133911133,110.43765258789062,114.30660247802734,99.03461456298828,6.722097873687744,71.94468688964844,44.53266525268555,33.05189895629883,38.93312454223633,77.02999877929688,94.1875,27.261999130249023,124.23999786376953,134.47999572753906,116.11000061035156,6.7517499923706055,84.27999877929688,44.53266525268555,35.893333435058594,51.439998626708984,90.08000183105469,109.29750061035156,32.56999969482422,140.5,154.5,139.2899932861328,7.9079999923706055,99.79000091552734,64.59933471679688,39.983333587646484,63.0099983215332,74.0199966430664,90.55650329589844,26.27400016784668,119.02999877929688,130.82000732421875,112.66000366210938,5.886250019073486,80.94000244140625,40.768001556396484,34.790000915527344,48.0099983215332,87.77999877929688,100.52999877929688,30.562999725341797,131.44000244140625,149.4199981689453,132.66000366210938,5.892499923706055,93.5,44.91266632080078,38.29999923706055,61.380001068115234,102112300,1850202000,458786000,73414400,147288300,240714700,11848652000,105875700,7088802000,397242300,479874900
2020-03-01,71.27783203125,97.48600006103516,20.436996459960938,103.14862060546875,112.16988372802734,76.78997802734375,6.564984321594238,68.60697174072266,34.93333435058594,34.87514877319336,29.150733947753906,78.91000366210938,97.48600006103516,23.709999084472656,116.04000091552734,131.1300048828125,90.02999877929688,6.590000152587891,80.37000274658203,34.93333435058594,37.87333297729492,37.970001220703125,84.4000015258789,99.81649780273438,28.847999572753906,129.55999755859375,143.63999938964844,122.94999694824219,7.122250080108643,94.47000122070312,53.798667907714844,42.69333267211914,54.150001525878906,61.61000061035156,81.30149841308594,15.567000389099121,87.5,109.16000366210938,76.91000366210938,4.517000198364258,59.81999969482422,23.367332458496094,34.0,30.110000610351562,77.87999725341797,95.32450103759766,27.676000595092773,125.05000305175781,134.77999877929688,116.62999725341797,6.922500133514404,84.69999694824219,47.41733169555664,35.866668701171875,52.59000015258789,311358400,3276182000,1195556000,157650200,355927400,734330700,15773952000,141838000,6314025000,956864400,1171277200
2020-04-01,83.18306732177734,123.69999694824219,23.810434341430664,103.45085144042969,128.34564208984375,81.67733764648438,7.279261589050293,76.80496978759766,52.12533187866211,37.47431564331055,35.67644500732422,92.08999633789062,123.69999694824219,27.16200065612793,116.37999725341797,150.0399932861328,95.76000213623047,7.307000160217285,89.2300033569336,52.12533187866211,40.516666412353516,46.470001220703125,100.0,123.75,27.698999404907227,129.60000610351562,157.0,104.38999938964844,7.605000019073486,94.18000030517578,57.987998962402344,44.459999084472656,47.68000030517578,75.3499984741211,94.4574966430664,21.968000411987305,108.5999984741211,125.5,82.7699966430664,5.959750175476074,69.0,29.760000228881836,37.266666412353516,36.34000015258789,77.0,96.64849853515625,22.798999786376953,112.08999633789062,127.69999694824219,85.0999984741211,6.391250133514404,76.44999694824219,33.599998474121094,37.383331298828125,36.86000061035156,235185700,2492196000,619989000,116563800,234380900,531938200,11278304000,89181500,5722162500,621479400,791507100
2020-05-01,86.10040283203125,122.11849975585938,25.53296661376953,107.76460266113281,127.24217987060547,83.86186981201172,8.841808319091797,78.75886535644531,55.66666793823242,38.24815368652344,34.908721923828125,94.91999816894531,122.11849975585938,29.12700080871582,120.12999725341797,148.75,97.30999755859375,8.875499725341797,91.5,55.66666793823242,41.35333251953125,45.470001220703125,96.68000030517578,126.27249908447266,29.200000762939453,124.83000183105469,153.6199951171875,102.94999694824219,9.181750297546387,93.33999633789062,56.21933364868164,43.996665954589844,47.150001525878906,88.02999877929688,112.81900024414062,25.475000381469727,100.22000122070312,143.00999450683594,82.4000015258789,7.020999908447266,80.12000274658203,45.5359992980957,40.2599983215332,40.20000076293945,91.0,116.83999633789062,26.600000381469727,114.0,149.6199951171875,93.5,7.108749866485596,87.33999633789062,50.33333206176758,40.49333190917969,45.630001068115234,143620300,1651688000,419535000,84708000,136206100,497858600,12548876000,60575000,4090554000,560369100,477169600
2020-06-01,82.93470001220703,137.9409942626953,27.666629791259766,113.47894287109375,121.13016510009766,81.06100463867188,9.46169662475586,80.33405303955078,71.98733520507812,37.09105682373047,34.99861145019531,91.43000030517578,137.9409942626953,31.56100082397461,126.5,140.6300048828125,94.05999755859375,9.497750282287598,93.33000183105469,71.98733520507812,39.926666259765625,44.720001220703125,93.95999908447266,139.8000030517578,32.81100082397461,139.94000244140625,150.02999877929688,115.7699966430664,9.642499923706055,98.30999755859375,72.51266479492188,41.470001220703125,55.36000061035156,86.16000366210938,121.85649871826172,28.73699951171875,117.61000061035156,137.02000427246094,92.0,8.657999992370605,87.93000030517578,56.939998626708984,39.003334045410156,43.15999984741211,92.94999694824219,122.4000015258789,29.04199981689453,119.86000061035156,147.2899932861328,97.75,8.833250045776367,91.95999908447266,57.20000076293945,41.14666748046875,45.31999969482422,141992200,1756366000,652276000,84155400,174066600,536015600,9719464000,82986800,3836590500,557556600,584980000
2020-07-01,91.28892517089844,158.23399353027344,28.052623748779297,119.20221710205078,125.54884338378906,83.28446960449219,10.579277992248535,91.30117797851562,95.38400268554688,40.06998062133789,32.9325065612793,100.63999938964844,158.23399353027344,31.674999237060547,132.8800048828125,145.75999450683594,96.63999938964844,10.614749908447266,105.41999816894531,95.38400268554688,43.133331298828125,42.08000183105469,102.88999938964844,167.21449279785156,32.43299865722656,141.0800018310547,151.6699981689453,101.29000091552734,10.79224967956543,106.7300033569336,119.66600036621094,44.709999084472656,45.380001068115234,90.43000030517578,137.6999969482422,30.417999267578125,125.12000274658203,140.05999755859375,90.77999877929688,9.413000106811523,92.05999755859375,72.03333282470703,39.40666580200195,40.90999984741211,91.9800033569336,137.89950561523438,31.51099967956543,129.3800048828125,140.69000244140625,94.88999938964844,9.520750045776367,93.5199966430664,72.19999694824219,39.81666564941406,44.4900016784668,104582100,2550040000,379233000,66949200,137880400,432613400,8094452000,70425600,5679502500,592356300,447137800
2020-08-01,99.6839828491211,172.54800415039062,30.744970321655273,128.6176300048828,132.13809204101562,87.18523406982422,13.32980728149414,88.21794891357422,166.10667419433594,42.99626922607422,31.257709503173828,109.47000122070312,172.54800415039062,34.71500015258789,142.30999755859375,153.41000366210938,100.19000244140625,13.374500274658203,101.86000061035156,166.10667419433594,46.28333282470703,39.939998626708984,114.19999694824219,174.75,35.05799865722656,146.1999969482422,154.39999389648438,106.43000030517578,13.574999809265137,106.5,166.7133331298828,47.02333450317383,46.41999816894531,98.66999816894531,153.64999389648438,31.72800064086914,130.6699981689453,145.82000732421875,95.02999877929688,10.715250015258789,100.08000183105469,91.0,42.75666809082031,39.310001373291016,101.08000183105469,159.02549743652344,31.799999237060547,132.3000030517578,146.38999938964844,97.0199966430664,10.732500076293945,105.4800033569336,96.61333465576172,43.3033332824707,42.04999923706055,121421000,1670332000,310241000,57363600,109956200,319706000,9672544000,48269700,4672135200,690025200,449216800
2020-09-01,99.10118865966797,157.43649291992188,32.265621185302734,134.79953002929688,129.0897216796875,83.77405548095703,13.485288619995117,87.1440200805664,143.00332641601562,43.502620697021484,27.397262573242188,108.83000183105469,157.43649291992188,36.43199920654297,149.14999389648438,148.8800048828125,96.2699966430664,13.530500411987305,100.62000274658203,143.00332641601562,46.63666534423828,34.33000183105469,109.91000366210938,177.6125030517578,37.895999908447266,156.25,155.47000122070312,105.20999908447266,14.726750373840332,104.66000366210938,167.49667358398438,50.44333267211914,40.029998779296875,100.33999633789062,143.5500030517578,34.347999572753906,140.91000366210938,142.9600067138672,91.37999725341797,11.70425033569336,94.76000213623047,109.95999908447266,44.91666793823242,33.7599983215332,108.93000030517578,174.47900390625,35.0,141.6699981689453,153.8699951171875,99.55000305175781,13.479999542236328,101.73999786376953,167.3800048828125,47.06666564941406,39.75,111435100,2317986000,518809000,74833100,138799800,390701400,15856552000,53120000,5208854400,805971600,590803600
2020-10-01,95.71373748779297,151.8074951171875,31.246910095214844,141.93943786621094,118.8843002319336,85.3143081665039,12.495856285095215,86.40202331542969,129.34666442871094,43.141929626464844,26.032583236694336,105.11000061035156,151.8074951171875,34.9630012512207,157.0500030517578,137.11000061035156,98.04000091552734,12.534000396728516,99.19999694824219,129.34666442871094,46.25,32.619998931884766,111.56999969482422,174.81199645996094,38.779998779296875,171.25999450683594,153.13999938964844,104.44999694824219,14.34850025177002,109.11000061035156,155.3000030517578,48.866668701171875,35.95000076293945,103.12999725341797,150.9499969482422,34.44200134277344,143.75,133.64999389648438,95.08999633789062,12.300000190734863,96.56999969482422,126.37000274658203,45.790000915527344,31.110000610351562,109.18000030517578,160.39999389648438,36.89799880981445,149.9199981689453,149.30999755859375,97.12000274658203,13.758000373840332,100.93000030517578,146.9199981689453,46.93333435058594,33.790000915527344,102805400,2324522000,337378000,75741300,137284700,325366100,8022356000,47564400,2500999200,386985000,630433400
2020-11-01,98.87417602539062,158.40199279785156,35.88975143432617,157.8463134765625,125.44802856445312,103.53092193603516,13.360716819763184,87.14236450195312,189.1999969482422,47.50743865966797,30.429868698120117,108.22000122070312,158.40199279785156,40.15800094604492,173.58999633789062,144.67999267578125,117.87999725341797,13.40149974822998,100.05000305175781,189.1999969482422,50.93000030517578,38.130001068115234,115.13999938964844,168.33999633789062,40.215999603271484,178.32000732421875,151.3000030517578,123.5,14.691499710083008,112.37000274658203,202.60000610351562,51.133331298828125,42.08000183105469,105.62999725341797,147.50599670410156,34.66600036621094,155.22999572753906,137.49000549316406,97.86000061035156,12.395000457763672,98.13999938964844,130.76666259765625,46.34333419799805,32.529998779296875,107.08999633789062,153.08700561523438,35.50400161743164,159.1999969482422,138.97999572753906,99.38999938964844,12.657750129699707,100.72000122070312,131.3333282470703,46.86333465576172,33.13999938964844,103380500,1816210000,300997000,67278800,153635100,333803100,7594820000,52906200,2347796400,413800500,703960200
2020-12-01,100.03449249267578,162.84649658203125,39.13125228881836,165.5117645263672,137.4080810546875,111.60225677490234,13.015271186828613,86.80267333984375,235.22332763671875,44.82097244262695,33.68952178955078,109.48999786376953,162.84649658203125,43.78499984741211,182.02000427246094,157.3800048828125,127.06999969482422,13.055000305175781,99.66000366210938,235.22332763671875,48.04999923706055,41.220001220703125,109.68000030517578,167.53250122070312,43.849998474121094,183.80999755859375,157.66000366210938,127.33000183105469,13.731249809265137,101.91000366210938,239.57333374023438,51.220001220703125,44.470001220703125,105.31999969482422,153.64100646972656,39.810001373291016,172.27999877929688,145.86000061035156,118.11000061035156,12.763250350952148,95.16000366210938,180.40333557128906,47.43333435058594,38.34000015258789,109.23999786376953,159.4250030517578,40.34600067138672,175.38999938964844,146.2899932861328,120.33999633789062,13.492250442504883,100.83999633789062,199.19667053222656,51.20000076293945,38.959999084472656,98501800,1551124000,401600000,57893500,158925000,274143300,5120996000,63235000,3589038000,511105500,603794500
2021-01-01,112.91683959960938,160.30999755859375,40.6048583984375,166.25735473632812,142.42837524414062,113.00749969482422,12.954045295715332,90.4111328125,264.510009765625,43.8426399230957,36.64818572998047,123.58999633789062,160.30999755859375,45.04999923706055,182.83999633789062,163.1300048828125,128.6699981689453,12.989749908447266,103.19999694824219,264.510009765625,46.83000183105469,44.84000015258789,124.72000122070312,168.1945037841797,47.0,200.1699981689453,173.64999389648438,142.75,13.999250411987305,106.94999694824219,300.1333312988281,49.97666549682617,51.08000183105469,107.26000213623047,154.3000030517578,42.05400085449219,179.33999633789062,154.1300048828125,123.7699966430664,12.586000442504883,93.08000183105469,239.06333923339844,46.78333282470703,41.0,109.52999877929688,163.5,43.93299865722656,183.0,157.24000549316406,127.5,13.104249954223633,99.55000305175781,239.82000732421875,48.099998474121094,41.45000076293945,108930500,1430578000,321317000,64761800,184488700,318582400,6154172000,58476800,2117084400,450488700,594784100
